"","word1","word2","n"
"2691","exhibit","british",1
"2692","exhilarating","experience",1
"2693","exist","due",1
"2694","exist","leaders",1
"2695","exist","medical",1
"2696","existing","law",1
"2697","existing","prohibition",1
"2698","exists","wise",1
"2699","expanded","programs",1
"2700","expect","congress",1
"2701","expectations","british",1
"2702","expected","conclusions",1
"2703","expected","elbert",1
"2704","expenditures","comprise",1
"2705","expensive","administration",1
"2706","expensive","luxuries",1
"2707","expensive","mechanical",1
"2708","expensive","partner",1
"2709","expensive","pictures",1
"2710","expensive","projects",1
"2711","expensive","soil",1
"2712","experi","mental",1
"2713","experienced","financial",1
"2714","experienced","hand",1
"2715","experimental","equipment",1
"2716","experimental","models",1
"2717","experimental","results",1
"2718","experiments","carried",1
"2719","expert","experienced",1
"2720","expertly","trained",1
"2721","explaining","pr",1
"2722","explosives","field",1
"2723","expressed","public",1
"2724","expressed","views",1
"2725","extend","repayment",1
"2726","extended","extensions",1
"2727","extensive","reorganization",1
"2728","extraordinary","physical",1
"2729","extraordinary","powers",1
"2730","extreme","importance",1
"2731","extreme","temperatures",1
"2732","extremely","amusing",1
"2733","extremely","difficult",1
"2734","extremely","severe",1
"2735","extremists","coattail",1
"2736","eye","ailment",1
"2737","f.d.r","dissipated",1
"2738","f.d.r","vigorously",1
"2739","f.w","dodge",1
"2740","fabian","socialism",1
"2741","fabian","society",1
"2742","facetoface","heckling",1
"2743","facing","party",1
"2744","facing","trial",1
"2745","faculty","committee",1
"2746","fair","bill",1
"2747","fair","hearing",1
"2748","fair","play",1
"2749","fairest","statement",1
"2750","fairly","competent",1
"2751","fairly","conservative",1
"2752","fairly","evident",1
"2753","fairness","dewey",1
"2754","fairsize","towns",1
"2755","faith","sharply",1
"2756","faiths","quieting",1
"2757","faiths","spiritually",1
"2758","fall","delivered",1
"2759","fallacious","concentration",1
"2760","false","authority",1
"2761","false","elixir",1
"2762","faltering","hand",1
"2763","faltering","step",1
"2764","famec","september",1
"2765","familiar","analogy",1
"2766","families","earning",1
"2767","family","budget",1
"2768","famous","ancestor",1
"2769","famous","predecessor",1
"2770","famous","smith",1
"2771","famous","smithconnally",1
"2772","fanatical","devotion",1
"2773","fancyfree","rhetoric",1
"2774","fantastically","expensive",1
"2775","faraway","moscow",1
"2776","farflung","system",1
"2777","farley","continue",1
"2778","farley’s","future",1
"2779","farm","expert",1
"2780","farm","labor",1
"2781","farm","policy",1
"2782","farm","ponds",1
"2783","farm","prices",1
"2784","farm","surplus",1
"2785","farmer's","milkhouse",1
"2786","farmers","businessmen",1
"2787","farmers","den",1
"2788","farnsworth","reproduction",1
"2789","farnsworth","vision",1
"2790","fat","majority",1
"2791","fatal","picture",1
"2792","father","joe",1
"2793","father's","honest",1
"2794","favor","economy",1
"2795","favor","heavy",1
"2796","favor","warren",1
"2797","favorable","comment",1
"2798","favorable","votes",1
"2799","favored","cutting",1
"2800","favorite","theme",1
"2801","favors","raising",1
"2802","fbi","report",1
"2803","fearful","cost",1
"2804","feasi","bility",1
"2805","feature","pictures",1
"2806","features","senator",1
"2807","feckless","arguments",1
"2808","fed","eral",1
"2809","feder","power",1
"2810","federal","administration",1
"2811","federal","assist",1
"2812","federal","bureau",1
"2813","federal","centralization",1
"2814","federal","construction",1
"2815","federal","districts",1
"2816","federal","establishment",1
"2817","federal","expense",1
"2818","federal","funds",1
"2819","federal","government’s",1
"2820","federal","grant",1
"2821","federal","housing",1
"2822","federal","hydroelectric",1
"2823","federal","inspec",1
"2824","federal","investment",1
"2825","federal","judge",1
"2826","federal","legisla",1
"2827","federal","level",1
"2828","federal","ma",1
"2829","federal","money",1
"2830","federal","monopoly",1
"2831","federal","offense",1
"2832","federal","office",1
"2833","federal","payments",1
"2834","federal","plan",1
"2835","federal","preemption",1
"2836","federal","primaries",1
"2837","federal","programs",1
"2838","federal","projects",1
"2839","federal","questionnaire",1
"2840","federal","reach",1
"2841","federal","requirement",1
"2842","federal","revenue",1
"2843","federal","socialsecurity",1
"2844","federal","spending",1
"2845","federal","superhighways",1
"2846","federal","system",1
"2847","federal","taxes",1
"2848","feedback","obsession",1
"2849","feedgrain","production",1
"2850","feel","equally",1
"2851","fel","low",1
"2852","fellow","democrat",1
"2853","fellow","travelers",1
"2854","fellows","run",1
"2855","fessional","societies",1
"2856","feuding","ing",1
"2857","fever","heat",1
"2858","fever","president",1
"2859","fewer","cattle",1
"2860","fewer","jobs",1
"2861","fically","dissects",1
"2862","fierce","criticism",1
"2863","fifteen","hours",1
"2864","fight","carried",1
"2865","fight","hard",1
"2866","fight","olson",1
"2867","fighting","faith",1
"2868","fighting","hard",1
"2869","figure","garbed",1
"2870","figure","includes",1
"2871","figure","originally",1
"2872","figure","thirteen",1
"2873","figured","domestic",1
"2874","figures","bespeak",1
"2875","figures","cope",1
"2876","figures","makes",1
"2877","file","directly",1
"2878","file","remember",1
"2879","film","exports",1
"2880","film","tax",1
"2881","films","shown",1
"2882","final","choice",1
"2883","final","creel",1
"2884","final","figure",1
"2885","final","hope",1
"2886","final","returns",1
"2887","final","session",1
"2888","finally","absorb",1
"2889","finally","emer",1
"2890","finally","found",1
"2891","finally","specific",1
"2892","financ","ing",1
"2893","financial","demands",1
"2894","financial","insanity",1
"2895","financial","necessities",1
"2896","financial","plan",1
"2897","financial","position",1
"2898","fine","hunting",1
"2899","fine","public",1
"2900","fine","thinking",1
"2901","finest","attributes",1
"2902","finest","newspaper",1
"2903","finest","onthejob",1
"2904","finneganbutler","plan",1
"2905","firm","contention",1
"2906","firm","stand",1
"2907","firsthand","study",1
"2908","fiscal","attack",1
"2909","fiscal","irresponsibility",1
"2910","fiscal","obligations",1
"2911","fish","market",1
"2912","flabby","campaigning",1
"2913","flandersives","bill",1
"2914","flared","momentarily",1
"2915","flaring","conflicts",1
"2916","flashy","qualifications",1
"2917","flatter","flynn",1
"2918","flawless","result",1
"2919","floodprevention","operations",1
"2920","floor","senator",1
"2921","florida","nuclear",1
"2922","flynn","scorned",1
"2923","fm","radio",1
"2924","fo","president",1
"2925","fof","canvassing",1
"2926","foley","dream",1
"2927","follette's","defeat",1
"2928","follettemonroney","legislative",1
"2929","follow","politics",1
"2930","follow","recognition",1
"2931","follow","suit",1
"2932","followers","fanatical",1
"2933","followers","seized",1
"2934","food","direct",1
"2935","food","production",1
"2936","food","spending",1
"2937","foolhardy","venture",1
"2938","forand","bill",1
"2939","forbid","defiance",1
"2940","forbids","political",1
"2941","force","reports",1
"2942","forced","doctors",1
"2943","forceful","lessons",1
"2944","forcefully","illustrates",1
"2945","forces","included",1
"2946","ford","admits",1
"2947","ford","money",1
"2948","foregoing","accounts",1
"2949","foregoing","qualifications",1
"2950","foreign","competition",1
"2951","foreign","conferences",1
"2952","foreign","direction",1
"2953","foreign","embassies",1
"2954","foreign","fields",1
"2955","foreign","gov",1
"2956","foreign","names",1
"2957","foreign","ob",1
"2958","foreign","products",1
"2959","foreign","raw",1
"2960","foreign","sales",1
"2961","foreign","trade",1
"2962","foreign","war",1
"2963","foreignaffairs","au",1
"2964","foreignservice","officers",1
"2965","foreigntrade","message",1
"2966","foreseeable","future",1
"2967","form","adopted",1
"2968","formal","amendment",1
"2969","formatting","discrepancies",1
"2970","formidable","opponent",1
"2971","formulate","policies",1
"2972","formulates","determines",1
"2973","forthcoming","conference",1
"2974","forthcoming","white",1
"2975","fortune","article",1
"2976","fortunes","doctors",1
"2977","forward","backward",1
"2978","foster","dulles",1
"2979","fought","hard",1
"2980","found","guidance",1
"2981","found","northern",1
"2982","foundations","political",1
"2983","foundations","supplant",1
"2984","foundations","universities",1
"2985","foundation’s","statement",1
"2986","founded","obligations",1
"2987","fourteenth","amendment",1
"2988","fourth","branch",1
"2989","fourth","rejection",1
"2990","fractional","horsepower",1
"2991","fractional","hp",1
"2992","fragile","linear",1
"2993","fragments","created",1
"2994","france","boosted",1
"2995","frank","hague",1
"2996","frank","van",1
"2997","frank","walker",1
"2998","franklin","roosevelt",1
"2999","free","enterprise",1
"3000","free","industry",1
"3001","free","maps",1
"3002","free","radio",1
"3003","free","scheme",1
"3004","free","society",1
"3005","freedom","ii",1
"3006","freedom","john",1
"3007","freeman","answers",1
"3008","freeman","assistant",1
"3009","freeman","served",1
"3010","freeman","study",1
"3011","freeman’s","answers",1
"3012","french","revolution",1
"3013","frequent","question",1
"3014","frequently","deal",1
"3015","freudian","vocabulary",1
"3016","freund","adds",1
"3017","freund","considers",1
"3018","freund","hand",1
"3019","friend","added",1
"3020","friendly","atmosphere",1
"3021","friendly","attitude",1
"3022","friendly","constituents",1
"3023","friendly","japan",1
"3024","friends","knight",1
"3025","friendship","organizations",1
"3026","friendship","seldom",1
"3027","frightening","aspect",1
"3028","frightful","peril",1
"3029","front","pages",1
"3030","fryingpan","project",1
"3031","fryingpan","transmountain",1
"3032","fryingpanarkansas","transmoun",1
"3033","ft","wayne",1
"3034","fulldress","rehearsal",1
"3035","function","similar",1
"3036","fundamental","policies",1
"3037","fundamental","principles",1
"3038","fundamentally","canada",1
"3039","furnish","information",1
"3040","fused","thinking",1
"3041","future","aid",1
"3042","future","cp",1
"3043","future","depression",1
"3044","future","disaster",1
"3045","future","reflection",1
"3046","future","regular",1
"3047","gadgets","failed",1
"3048","gahagan","douglas",1
"3049","gain","attention",1
"3050","gains","additional",1
"3051","gaitskell","thomas",1
"3052","gallup","poll",1
"3053","gamble","americans",1
"3054","game","concern",1
"3055","gaping","omission",1
"3056","garfield","suggest",1
"3057","gas","electric",1
"3058","gate","henry",1
"3059","gathers","strength",1
"3060","gator","independent",1
"3061","gen","eral",1
"3062","gen","george",1
"3063","general's","office",1
"3064","generalized","powers",1
"3065","generalwelfare","clauses",1
"3066","generous","terms",1
"3067","gentle","irritant",1
"3068","genuine","alterna",1
"3069","genuine","business",1
"3070","genuine","economic",1
"3071","genuine","necessities",1
"3072","genuine","respect",1
"3073","genuinely","formidable",1
"3074","geographical","districts",1
"3075","george","bell",1
"3076","george","creel's",1
"3077","george","meany",1
"3078","george","patton",1
"3079","george","proposals",1
"3080","georgian","illustrated",1
"3081","german","nationalism",1
"3082","gether","herbert",1
"3083","ghostly","nimbus",1
"3084","gi","bonds",1
"3085","giant","cargo",1
"3086","gifttax","structure",1
"3087","gilbert","chief",1
"3088","gilded","age",1
"3089","gimmick","called",1
"3090","gin","tors",1
"3091","giving","benefits",1
"3092","giving","currency",1
"3093","giving","greatly",1
"3094","giving","plenty",1
"3095","giving","ultimately",1
"3096","glamorous","gahagan",1
"3097","glaring","ambiguities",1
"3098","glaring","examples",1
"3099","glibly","assume",1
"3100","glibly","speak",1
"3101","gloomy","predictions",1
"3102","glueck","roscoe",1
"3103","glueck","studies",1
"3104","gluecks","revolutionary",1
"3105","goal","preserve",1
"3106","god","wot",1
"3107","goethe","believed",1
"3108","goethe","bicentennial",1
"3109","goethe","central",1
"3110","goethe","drew",1
"3111","goethe","embraced",1
"3112","goethe","spurned",1
"3113","goldwater","dislodged",1
