"","word1","word2","date","year","month","day","filename"
"987","holds","key","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"988","creative","conservative","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"989","perspective","registered","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"990","registered","determinism’s","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"991","national","aeronautics","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"992","space","administration","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"993","wonderful","instruments","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"994","history","politics","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"995","natural","forces","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"996","material","world","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"997","inherited","instincts","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"998","environmental","influences","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"999","personal","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1000","economic","interpretation","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1001","american","revolution","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1002","sought","protection","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1003","mere","congregations","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1004","ancient","concept","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1005","rejected","justice","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1006","judge","believed","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1007","man’s","environment","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1008","culprit","destiny","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1009","crowning","mischief","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1010","specific","material","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1011","material","yearnings","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1012","total","majority","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1013","majority","miscalled","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1014","welfare","elections","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1015","men’s","stomachs","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1016","purses","notable","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1017","taught","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1018","move","human","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1019","human","behavior","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1020","properly","con","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1021","human","behavior","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1022","lesser","followers","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1023","followers","seized","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1024","complete","answer","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1025","apprenu.s","patent","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1026","patent","office","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1027","office","evil","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1028","moley","tices","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1029","melancholy","destiny","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1030","reformers","keynes","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1031","government","spending","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1032","food","spending","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1033","eternally","accelerated","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1034","accelerated","growth","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1035","communism","politicians","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1036","natural","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1037","determinism","wait","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1038","chicane","force","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1039","masters","call","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1040","moves","forward","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1041","forward","backward","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1042","men’s","lives","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1043","president’s","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1044","responsibility","personal","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1045","personal","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1046","individual","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1047","responsibility","requires","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1048","requires","liberty","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1049","master","plan","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1050","plan","impersonal","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1051","impersonal","ruthless","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1052","pawn","responsible","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1053","responsible","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1054","blind","acceptance","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1055","destroy","liberty","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1056","eloquent","warnings","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1057","scientific","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1058","civilization","witness","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1059","witness","vannevar","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1060","bush’s","warning","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1061","stifling","regimentation","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1062","responsible","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1063","atomic","quest","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1064","common","purpose","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1065","individual’s","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1066","mortal","threat","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1067","threat","newsweek","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1068","newsweek","june","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1069","perspective","lawmaking","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1070","final","session","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1071","monstrous","fraud","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1072","leadership","deliberately","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1073","acquiescence","permitted","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1074","pass","legislation","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1075","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1076","political","purposes","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1077","political","advantage","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1078","sacred","public","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1079","public","responsibility","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1080","strident","minority","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1081","federal","revenue","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1082","public","services","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1083","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1084","malignant","influences","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1085","subject","listed","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1086","period","medical","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1087","democratic","majority","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1088","provide","medical","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1089","medical","care","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1090","care","benefits","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1091","time","tested","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1092","tested","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1093","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1094","security","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1095","insurance","system","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1096","means","test","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1097","republican","platform","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1098","optional","purchase","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1099","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1100","provide","federal","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1101","federal","assistance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1102","assistance","grants","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1103","financial","insanity","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1104","free","scheme","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1105","limit","assistance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1106","assistance","recipients","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1107","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1108","security","benefits","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1109","democratic","platform","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1110","call","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1111","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1112","security","oasi","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1113","oasi","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1114","wrong","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1115","original","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1116","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1117","security","act","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1118","supreme","court","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1119","benefits","paid","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1120","retirement","age","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1121","called","trust","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1122","trust","receive","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1123","receive","payments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1124","registered","u.s","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1125","u.s","patent","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1126","patent","office","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1127","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1128","moley","fund","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1129","gen","eral","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1130","eral","revenues","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1131","chief","consulting","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1132","consulting","actuary","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1133","system","carry","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1134","carry","fiscal","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1135","fiscal","irresponsibility","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1136","conservative","estimate","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1137","health","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1138","enormous","increase","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1139","inflationary","prices","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1140","powerful","force","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1141","world","market","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1142","forand","bill","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1143","read","laboriously","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1144","laboriously","hun","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1145","practical","application","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1146","tax","deductions","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1147","aged","persons","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1148","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1149","moral","issue","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1150","father","joe","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1151","moral","strictures","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1152","sick","joe","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1153","called","society","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1154","tax","adjustments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1155","provide","healthinsurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1156","healthinsurance","payments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1157","retired","employes","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1158","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1159","cover","elderly","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1160","rational","climate","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1161","aa","newsweek","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1162","newsweek","august","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1163","erspective","registered","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1164","registered","u.s","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1165","u.s","patent","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1166","patent","office","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1167","moley","ampaign","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1168","ampaign","orators","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1169","national","tickets","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1170","world","events","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1171","actual","physical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1172","physical","business","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1173","campaigning","distinguish","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1174","top","level","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1175","level","debate","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1176","train","rest","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1177","rest","reasonable","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1178","days","collect","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1179","collect","timate","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1180","timate","bruised","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1181","bruised","mon","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1182","flaring","conflicts","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1183","asia","africa","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1184","latin","america","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1185","haunting","american","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1186","american","minds","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1187","family","budget","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1188","worker","con","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1189","catastrophic","illness","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1190","school","classrooms","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1191","cast","death","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1192","apprehensions","party","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1193","party","lines","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1194","home","affairs","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1195","awful","decisions","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1196","war","annihilation","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1197","lem","speeches","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1198","speeches","shakes","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1199","mental","ical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1200","ical","human","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1201","words","deep","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1202","deep","rity","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1203","national","candidates","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1204","party","voters","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1205","ignore","party","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1206","party","lines","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1207","national","tickets","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1208","sheer","physical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1209","physical","demands","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1210","national","candidates","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1211","past","radio","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1212","radio","sues","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1213","slighted","lected","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1214","scheduled","wait","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1215","wait","stevenson","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
